service_group,facility_name,canonical_name,category,district,region,address,phone,age_note,age_bucket,capacity_note,label,reservation_required,reservation_mode,reservation_host,reservation_url,guide_url,notice_url,experience_url,directions_url,source_bucket,priority_score,priority_reasons,official_domain,price_note,status_note,evidence_note
서울형키즈카페,서울형 키즈카페 성북구 정릉3동점,서울형 키즈카페 성북구 정릉3동점,일반형 키즈카페,성북구,성북구,서울특별시 성북구 솔샘로17길 8 정릉 벧엘교회1층 입구 (정릉동),02-909-6482,2 ~ 7세 (연나이 기준),0-9,개인 18 명 단체 30 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SB240903&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SB240903&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SB240903&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SB240903&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SB240903&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,5,"서울시 포털 내부 예약 링크, 영유아 포함, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 성북구 정릉2동점,서울형 키즈카페 성북구 정릉2동점,일반형 키즈카페,성북구,성북구,"서울특별시 성북구 북악산로1길 64 508커뮤니티센터, 1층 (정릉동)",02-2241-0793,2 ~ 4세 (연나이 기준),0-6,개인 7 명 단체 20 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SB240702&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SB240702&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SB240702&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SB240702&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SB240702&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 성북구 종암동점,서울형 키즈카페 성북구 종암동점,일반형 키즈카페,성북구,성북구,"서울특별시 성북구 종암로19길 60 성북함께어울림센터, 2층 (종암동)",02-2241-0796,0 ~ 3세 (연나이 기준),0-3,개인 10 명 단체 20 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SB240801&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SB240801&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SB240801&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SB240801&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SB240801&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 성북구 성북동점,서울형 키즈카페 성북구 성북동점,일반형 키즈카페,성북구,성북구,서울특별시 성북구 성북로4길 21 2층 서울형키즈카페 성북동점 (동소문동1가),02-744-0819,4 ~ 8세 (연나이 기준),0-9,개인 28 명 단체 40 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SB240902&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SB240902&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SB240902&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SB240902&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SB240902&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 송파구 잠실근린공원점(하하호호놀이터 송파구1호점),서울형 키즈카페 송파구 잠실근린공원점(하하호호놀이터 송파구1호점),일반형 키즈카페,송파구,송파구,"서울특별시 송파구 백제고분로15길 9 , 1·2층 (잠실동)",070-4151-7061,4 ~ 9세 (연나이 기준),0-9,개인 45 명 단체 27 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SP240401&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SP240401&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SP240401&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SP240401&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SP240401&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 송파구 여성문화회관점(하하호호놀이터 송파구2호점),서울형 키즈카페 송파구 여성문화회관점(하하호호놀이터 송파구2호점),일반형 키즈카페,송파구,송파구,서울특별시 송파구 백제고분로42길 5 송파여성문화회관 1층 (송파동),070-4118-7014,0 ~ 3세 (연나이 기준),0-3,개인 10 명 단체 10 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SP250301&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SP250301&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SP250301&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SP250301&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SP250301&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 송파구 위례동점(하하호호놀이터 송파구3호점),서울형 키즈카페 송파구 위례동점(하하호호놀이터 송파구3호점),일반형 키즈카페,송파구,송파구,"서울특별시 송파구 위례송파로 123 1703동 창의센터 (거여동, 포레나송파)",070-7791-8335,4 ~ 9세 (연나이 기준),0-9,개인 40 명 단체 27 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SP250401&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SP250401&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SP250401&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SP250401&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SP250401&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 송파구 방이2동점(하하호호놀이터 송파구4호점),서울형 키즈카페 송파구 방이2동점(하하호호놀이터 송파구4호점),일반형 키즈카페,송파구,송파구,"서울특별시 송파구 위례성대로 28 1층, 임마누엘교회 (방이동)",02-415-3023,0 ~ 6세 (연나이 기준),0-6,개인 15 명 단체 15 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SP250402&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SP250402&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SP250402&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SP250402&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SP250402&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 송파구 장지동점(하하호호놀이터 송파구5호점),서울형 키즈카페 송파구 장지동점(하하호호놀이터 송파구5호점),일반형 키즈카페,송파구,송파구,서울특별시 송파구 송이로33길 9 656-2번지 2층 (문정동),02-400-0272,0 ~ 6세 (연나이 기준),0-6,개인 46 명 단체 30 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SP251101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SP251101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SP251101&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SP251101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SP251101&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,5,"서울시 포털 내부 예약 링크, 영유아 포함, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 송파구 어린이문화회관점(하하호호놀이터 송파구6호점),서울형 키즈카페 송파구 어린이문화회관점(하하호호놀이터 송파구6호점),일반형 키즈카페,송파구,송파구,서울특별시 송파구 중대로 235 1층 (오금동),070-4135-9720,0 ~ 4세 (연나이 기준),0-6,개인 12 명 단체 12 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SP260102&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SP260102&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SP260102&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SP260102&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SP260102&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 양천구 목3동점,서울형 키즈카페 양천구 목3동점,일반형 키즈카페,양천구,양천구,서울특별시 양천구 등촌로 208 목동깨비시장 공유센터 3층 (목동),02-2135-8378,0 ~ 6세 (연나이 기준),0-6,개인 20 명 단체 20 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=YC260201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC260201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=YC260201&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=YC260201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=YC260201&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 양천구 신월5동점,서울형 키즈카페 양천구 신월5동점,일반형 키즈카페,양천구,양천구,서울특별시 양천구 화곡로4길 10 신월5동주민센터 6층 (신월동),02-6959-4015,0 ~ 6세 (연나이 기준),0-6,개인 15 명 단체 15 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=YC251204&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC251204&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=YC251204&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=YC251204&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=YC251204&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 양천구 신정7동점,서울형 키즈카페 양천구 신정7동점,일반형 키즈카페,양천구,양천구,서울특별시 양천구 목동남로 106-23  (신정동),02-2135-5946,3 ~ 6세 (연나이 기준),0-6,개인 30 명 단체 30 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=YC221101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC221101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=YC221101&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=YC221101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=YC221101&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 양천구 신트리공원점,서울형 키즈카페 양천구 신트리공원점,일반형 키즈카페,양천구,양천구,서울특별시 양천구 목동동로 5 서울형 키즈카페 양천구 신트리공원점 (신정동),070-7700-9293,2 ~ 9세 (연나이 기준),0-9,개인 23 명 단체 23 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=YC250603&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC250603&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=YC250603&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=YC250603&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=YC250603&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 양천구 오목공원점,서울형 키즈카페 양천구 오목공원점,일반형 키즈카페,양천구,양천구,서울특별시 양천구 목동서로 159-4 서울형 키즈카페 양천구 오목공원점 (목동),070-7700-9294,4 ~ 9세 (연나이 기준),0-9,개인 14 명 단체 14 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=YC231206&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC231206&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=YC231206&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=YC231206&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=YC231206&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,3,서울시 포털 내부 예약 링크,umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 양천구 신월3동점,서울형 키즈카페 양천구 신월3동점,일반형 키즈카페,양천구,양천구,서울특별시 양천구 남부순환로 374 4층(신나다비전센터),070-4266-2427,3 ~ 8세 (연나이 기준),0-9,개인 30 명 단체 38 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=YC250202&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC250202&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=YC250202&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=YC250202&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=YC250202&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 양천구 신정7동 2호점,서울형 키즈카페 양천구 신정7동 2호점,일반형 키즈카페,양천구,양천구,서울특별시 양천구 목동남로 98  4층 (신정동),02-2135-9166,0 ~ 3세 (연나이 기준),0-3,개인 15 명 단체 15 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=YC251003&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC251003&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=YC251003&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=YC251003&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=YC251003&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 양천구 목4동점,서울형 키즈카페 양천구 목4동점,일반형 키즈카페,양천구,양천구,서울특별시 양천구 목동중앙남로 57-10 목사랑시장 고객주차장 2층,02-2062-9011,0 ~ 6세 (연나이 기준),0-6,개인 15 명 단체 15 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=YC250201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC250201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=YC250201&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=YC250201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=YC250201&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 양천구 신정4동점,서울형 키즈카페 양천구 신정4동점,일반형 키즈카페,양천구,양천구,서울특별시 양천구 은행정로 29 대한교회 후문 교육관 센터위드  4층 (신정동),070-4647-2250,2 ~ 6세 (연나이 기준),0-6,개인 16 명 단체 16 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=YC250501&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC250501&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=YC250501&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=YC250501&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=YC250501&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 영등포구 대림2동점,서울형 키즈카페 영등포구 대림2동점,일반형 키즈카페,영등포구,영등포구,"서울특별시 영등포구 시흥대로 625 상가 2층 (대림동, 영등포자이르네)",02-833-6077,0 ~ 6세 (연나이 기준),0-6,개인 52 명 단체 52 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=YF231001&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YF231001&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=YF231001&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=YF231001&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=YF231001&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,5,"서울시 포털 내부 예약 링크, 영유아 포함, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
